"Plot Title: Tank_3"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20174087, SEN S/N: 20174087)","End Of File (LGR S/N: 20174087)"
28611,06/10/23 09:10:00 PM,18.426,
28612,06/10/23 09:15:00 PM,18.426,
28613,06/10/23 09:20:00 PM,18.426,
28614,06/10/23 09:25:00 PM,18.426,
28615,06/10/23 09:30:00 PM,18.426,
28616,06/10/23 09:35:00 PM,18.426,
28617,06/10/23 09:40:00 PM,18.426,
28618,06/10/23 09:45:00 PM,18.426,
28619,06/10/23 09:50:00 PM,18.426,
28620,06/10/23 09:55:00 PM,18.331,
28621,06/10/23 10:00:00 PM,18.331,
28622,06/10/23 10:05:00 PM,18.331,
28623,06/10/23 10:10:00 PM,18.331,
28624,06/10/23 10:15:00 PM,18.331,
28625,06/10/23 10:20:00 PM,18.331,
28626,06/10/23 10:25:00 PM,18.331,
28627,06/10/23 10:30:00 PM,18.331,
28628,06/10/23 10:35:00 PM,18.331,
28629,06/10/23 10:40:00 PM,18.331,
28630,06/10/23 10:45:00 PM,18.331,
28631,06/10/23 10:50:00 PM,18.331,
28632,06/10/23 10:55:00 PM,18.331,
28633,06/10/23 11:00:00 PM,18.331,
28634,06/10/23 11:05:00 PM,18.331,
28635,06/10/23 11:10:00 PM,18.331,
28636,06/10/23 11:15:00 PM,18.331,
28637,06/10/23 11:20:00 PM,18.331,
28638,06/10/23 11:25:00 PM,18.331,
28639,06/10/23 11:30:00 PM,18.331,
28640,06/10/23 11:35:00 PM,18.331,
28641,06/10/23 11:40:00 PM,18.331,
28642,06/10/23 11:45:00 PM,18.331,
28643,06/10/23 11:50:00 PM,18.331,
28644,06/10/23 11:55:00 PM,18.331,
28645,06/11/23 12:00:00 AM,18.331,
28646,06/11/23 12:05:00 AM,18.331,
28647,06/11/23 12:10:00 AM,18.331,
28648,06/11/23 12:15:00 AM,18.331,
28649,06/11/23 12:20:00 AM,18.331,
28650,06/11/23 12:25:00 AM,18.331,
28651,06/11/23 12:30:00 AM,18.331,
28652,06/11/23 12:35:00 AM,18.331,
28653,06/11/23 12:40:00 AM,18.236,
28654,06/11/23 12:45:00 AM,18.331,
28655,06/11/23 12:50:00 AM,18.236,
28656,06/11/23 12:55:00 AM,18.236,
28657,06/11/23 01:00:00 AM,18.236,
28658,06/11/23 01:05:00 AM,18.236,
28659,06/11/23 01:10:00 AM,18.236,
28660,06/11/23 01:15:00 AM,18.236,
28661,06/11/23 01:20:00 AM,18.236,
28662,06/11/23 01:25:00 AM,18.236,
28663,06/11/23 01:30:00 AM,18.236,
28664,06/11/23 01:35:00 AM,18.236,
28665,06/11/23 01:40:00 AM,18.236,
28666,06/11/23 01:45:00 AM,18.236,
28667,06/11/23 01:50:00 AM,18.236,
28668,06/11/23 01:55:00 AM,18.140,
28669,06/11/23 02:00:00 AM,18.140,
28670,06/11/23 02:05:00 AM,18.140,
28671,06/11/23 02:10:00 AM,18.140,
28672,06/11/23 02:15:00 AM,18.140,
28673,06/11/23 02:20:00 AM,18.140,
28674,06/11/23 02:25:00 AM,18.140,
28675,06/11/23 02:30:00 AM,18.140,
28676,06/11/23 02:35:00 AM,18.140,
28677,06/11/23 02:40:00 AM,18.140,
28678,06/11/23 02:45:00 AM,18.045,
28679,06/11/23 02:50:00 AM,18.140,
28680,06/11/23 02:55:00 AM,18.140,
28681,06/11/23 03:00:00 AM,18.045,
28682,06/11/23 03:05:00 AM,18.045,
28683,06/11/23 03:10:00 AM,18.045,
28684,06/11/23 03:15:00 AM,18.045,
28685,06/11/23 03:20:00 AM,18.045,
28686,06/11/23 03:25:00 AM,18.045,
28687,06/11/23 03:30:00 AM,17.950,
28688,06/11/23 03:35:00 AM,17.950,
28689,06/11/23 03:40:00 AM,17.950,
28690,06/11/23 03:45:00 AM,17.950,
28691,06/11/23 03:50:00 AM,17.950,
28692,06/11/23 03:55:00 AM,17.950,
28693,06/11/23 04:00:00 AM,17.950,
28694,06/11/23 04:05:00 AM,17.950,
28695,06/11/23 04:10:00 AM,17.950,
28696,06/11/23 04:15:00 AM,17.950,
28697,06/11/23 04:20:00 AM,17.855,
28698,06/11/23 04:25:00 AM,17.855,
28699,06/11/23 04:30:00 AM,17.855,
28700,06/11/23 04:35:00 AM,17.855,
28701,06/11/23 04:40:00 AM,17.855,
28702,06/11/23 04:45:00 AM,17.855,
28703,06/11/23 04:50:00 AM,17.855,
28704,06/11/23 04:55:00 AM,17.855,
28705,06/11/23 05:00:00 AM,17.855,
28706,06/11/23 05:05:00 AM,17.855,
28707,06/11/23 05:10:00 AM,17.855,
28708,06/11/23 05:15:00 AM,17.855,
28709,06/11/23 05:20:00 AM,17.855,
28710,06/11/23 05:25:00 AM,17.855,
28711,06/11/23 05:30:00 AM,17.760,
28712,06/11/23 05:35:00 AM,17.760,
28713,06/11/23 05:40:00 AM,17.760,
28714,06/11/23 05:45:00 AM,17.760,
28715,06/11/23 05:50:00 AM,17.760,
28716,06/11/23 05:55:00 AM,17.760,
28717,06/11/23 06:00:00 AM,17.760,
28718,06/11/23 06:05:00 AM,17.760,
28719,06/11/23 06:10:00 AM,17.760,
28720,06/11/23 06:15:00 AM,17.855,
28721,06/11/23 06:20:00 AM,17.855,
28722,06/11/23 06:25:00 AM,17.760,
28723,06/11/23 06:30:00 AM,17.760,
28724,06/11/23 06:35:00 AM,17.760,
28725,06/11/23 06:40:00 AM,17.760,
28726,06/11/23 06:45:00 AM,17.760,
28727,06/11/23 06:50:00 AM,17.760,
28728,06/11/23 06:55:00 AM,17.760,
28729,06/11/23 07:00:00 AM,17.855,
28730,06/11/23 07:05:00 AM,17.760,
28731,06/11/23 07:10:00 AM,17.760,
28732,06/11/23 07:15:00 AM,17.760,
28733,06/11/23 07:20:00 AM,17.760,
28734,06/11/23 07:25:00 AM,17.760,
28735,06/11/23 07:30:00 AM,17.760,
28736,06/11/23 07:35:00 AM,17.760,
28737,06/11/23 07:40:00 AM,17.760,
28738,06/11/23 07:45:00 AM,17.760,
28739,06/11/23 07:50:00 AM,17.760,
28740,06/11/23 07:55:00 AM,17.760,
28741,06/11/23 08:00:00 AM,17.760,
28742,06/11/23 08:05:00 AM,17.760,
28743,06/11/23 08:10:00 AM,17.760,
28744,06/11/23 08:15:00 AM,17.760,
28745,06/11/23 08:20:00 AM,17.760,
28746,06/11/23 08:25:00 AM,17.760,
28747,06/11/23 08:30:00 AM,17.665,
28748,06/11/23 08:35:00 AM,17.665,
28749,06/11/23 08:40:00 AM,17.665,
28750,06/11/23 08:45:00 AM,17.665,
28751,06/11/23 08:50:00 AM,17.665,
28752,06/11/23 08:55:00 AM,17.665,
28753,06/11/23 09:00:00 AM,17.665,
28754,06/11/23 09:05:00 AM,17.760,
28755,06/11/23 09:10:00 AM,17.760,
28756,06/11/23 09:15:00 AM,17.855,
28757,06/11/23 09:20:00 AM,17.950,
28758,06/11/23 09:25:00 AM,17.950,
28759,06/11/23 09:30:00 AM,17.855,
28760,06/11/23 09:35:00 AM,17.855,
28761,06/11/23 09:40:00 AM,17.855,
28762,06/11/23 09:45:00 AM,17.855,
28763,06/11/23 09:50:00 AM,17.855,
28764,06/11/23 09:55:00 AM,17.855,
28765,06/11/23 10:00:00 AM,17.950,
28766,06/11/23 10:05:00 AM,17.950,
28767,06/11/23 10:10:00 AM,17.950,
28768,06/11/23 10:15:00 AM,17.950,
28769,06/11/23 10:20:00 AM,17.950,
28770,06/11/23 10:25:00 AM,17.950,
28771,06/11/23 10:30:00 AM,17.950,
28772,06/11/23 10:35:00 AM,17.855,
28773,06/11/23 10:40:00 AM,17.855,
28774,06/11/23 10:45:00 AM,17.855,
28775,06/11/23 10:50:00 AM,17.855,
28776,06/11/23 10:55:00 AM,17.855,
28777,06/11/23 11:00:00 AM,17.950,
28778,06/11/23 11:05:00 AM,17.950,
28779,06/11/23 11:10:00 AM,16.808,
28780,06/11/23 11:15:00 AM,16.332,
28781,06/11/23 11:20:00 AM,16.141,
28782,06/11/23 11:25:00 AM,16.046,
28783,06/11/23 11:30:00 AM,16.046,
28784,06/11/23 11:35:00 AM,16.046,
28785,06/11/23 11:40:00 AM,16.046,
28786,06/11/23 11:45:00 AM,16.141,
28787,06/11/23 11:50:00 AM,16.141,
28788,06/11/23 11:55:00 AM,17.379,
28789,06/11/23 12:00:00 PM,18.236,
28790,06/11/23 12:05:00 PM,18.331,
28791,06/11/23 12:10:00 PM,18.331,
28792,06/11/23 12:15:00 PM,18.331,
28793,06/11/23 12:20:00 PM,18.331,
28794,06/11/23 12:25:00 PM,18.331,
28795,06/11/23 12:30:00 PM,18.331,
28796,06/11/23 12:35:00 PM,18.331,
28797,06/11/23 12:40:00 PM,18.426,
28798,06/11/23 12:45:00 PM,18.331,
28799,06/11/23 12:50:00 PM,18.331,
28800,06/11/23 12:55:00 PM,18.331,
28801,06/11/23 01:00:00 PM,18.331,
28802,06/11/23 01:05:00 PM,18.331,
28803,06/11/23 01:10:00 PM,18.331,
28804,06/11/23 01:15:00 PM,18.426,
28805,06/11/23 01:20:00 PM,18.426,
28806,06/11/23 01:25:00 PM,18.426,
28807,06/11/23 01:30:00 PM,18.426,
28808,06/11/23 01:35:00 PM,18.426,
28809,06/11/23 01:40:00 PM,18.521,
28810,06/11/23 01:45:00 PM,18.521,
28811,06/11/23 01:50:00 PM,18.521,
28812,06/11/23 01:55:00 PM,18.521,
28813,06/11/23 02:00:00 PM,18.521,
28814,06/11/23 02:05:00 PM,18.521,
28815,06/11/23 02:10:00 PM,18.616,
28816,06/11/23 02:15:00 PM,18.616,
28817,06/11/23 02:20:00 PM,18.616,
28818,06/11/23 02:25:00 PM,18.616,
28819,06/11/23 02:30:00 PM,18.616,
28820,06/11/23 02:35:00 PM,18.711,
28821,06/11/23 02:40:00 PM,18.806,
28822,06/11/23 02:45:00 PM,18.901,
28823,06/11/23 02:50:00 PM,18.996,
28824,06/11/23 02:55:00 PM,19.092,
28825,06/11/23 03:00:00 PM,19.092,
28826,06/11/23 03:05:00 PM,19.092,
28827,06/11/23 03:10:00 PM,19.092,
28828,06/11/23 03:15:00 PM,19.092,
28829,06/11/23 03:20:00 PM,19.092,
28830,06/11/23 03:25:00 PM,19.092,
28831,06/11/23 03:30:00 PM,19.092,
28832,06/11/23 03:35:00 PM,18.996,
28833,06/11/23 03:40:00 PM,19.092,
28834,06/11/23 03:45:00 PM,19.187,
28835,06/11/23 03:50:00 PM,19.187,
28836,06/11/23 03:55:00 PM,19.187,
28837,06/11/23 04:00:00 PM,19.187,
28838,06/11/23 04:05:00 PM,19.092,
28839,06/11/23 04:10:00 PM,19.092,
28840,06/11/23 04:15:00 PM,18.996,
28841,06/11/23 04:20:00 PM,18.901,
28842,06/11/23 04:25:00 PM,18.901,
28843,06/11/23 04:30:00 PM,18.901,
28844,06/11/23 04:35:00 PM,18.996,
28845,06/11/23 04:40:00 PM,19.092,
28846,06/11/23 04:45:00 PM,19.282,
28847,06/11/23 04:50:00 PM,19.282,
28848,06/11/23 04:55:00 PM,19.377,
28849,06/11/23 05:00:00 PM,19.377,
28850,06/11/23 05:05:00 PM,19.377,
28851,06/11/23 05:10:00 PM,19.282,
28852,06/11/23 05:15:00 PM,19.282,
28853,06/11/23 05:20:00 PM,19.282,
28854,06/11/23 05:25:00 PM,19.282,
28855,06/11/23 05:30:00 PM,19.282,
28856,06/11/23 05:35:00 PM,19.282,
28857,06/11/23 05:40:00 PM,19.282,
28858,06/11/23 05:45:00 PM,19.377,
28859,06/11/23 05:50:00 PM,19.282,
28860,06/11/23 05:55:00 PM,19.282,
28861,06/11/23 06:00:00 PM,19.282,
28862,06/11/23 06:05:00 PM,19.282,
28863,06/11/23 06:10:00 PM,19.282,
28864,06/11/23 06:15:00 PM,19.282,
28865,06/11/23 06:20:00 PM,19.282,
28866,06/11/23 06:25:00 PM,19.282,
28867,06/11/23 06:30:00 PM,19.377,
28868,06/11/23 06:35:00 PM,19.377,
28869,06/11/23 06:40:00 PM,19.377,
28870,06/11/23 06:45:00 PM,19.282,
28871,06/11/23 06:50:00 PM,19.282,
28872,06/11/23 06:55:00 PM,19.282,
28873,06/11/23 07:00:00 PM,19.377,
28874,06/11/23 07:05:00 PM,19.377,
28875,06/11/23 07:10:00 PM,19.377,
28876,06/11/23 07:15:00 PM,19.377,
28877,06/11/23 07:20:00 PM,19.377,
28878,06/11/23 07:25:00 PM,19.377,
28879,06/11/23 07:30:00 PM,19.472,
28880,06/11/23 07:35:00 PM,19.472,
28881,06/11/23 07:40:00 PM,19.472,
28882,06/11/23 07:45:00 PM,19.377,
28883,06/11/23 07:50:00 PM,19.377,
28884,06/11/23 07:55:00 PM,19.282,
28885,06/11/23 08:00:00 PM,19.282,
28886,06/11/23 08:05:00 PM,19.282,
28887,06/11/23 08:10:00 PM,19.377,
28888,06/11/23 08:15:00 PM,19.377,
28889,06/11/23 08:20:00 PM,19.377,
28890,06/11/23 08:25:00 PM,19.282,
28891,06/11/23 08:30:00 PM,19.282,
28892,06/11/23 08:35:00 PM,19.282,
28893,06/11/23 08:40:00 PM,19.282,
28894,06/11/23 08:45:00 PM,19.282,
28895,06/11/23 08:50:00 PM,19.282,
28896,06/11/23 08:55:00 PM,19.282,
28897,06/11/23 09:00:00 PM,19.187,
28898,06/11/23 09:05:00 PM,19.187,
28899,06/11/23 09:10:00 PM,19.187,
28900,06/11/23 09:15:00 PM,19.187,
28901,06/11/23 09:20:00 PM,19.187,
28902,06/11/23 09:25:00 PM,19.092,
28903,06/11/23 09:30:00 PM,19.187,
28904,06/11/23 09:35:00 PM,19.187,
28905,06/11/23 09:40:00 PM,19.092,
28906,06/11/23 09:45:00 PM,19.187,
28907,06/11/23 09:50:00 PM,19.187,
28908,06/11/23 09:55:00 PM,19.092,
28909,06/11/23 10:00:00 PM,19.092,
28910,06/11/23 10:05:00 PM,19.092,
28911,06/11/23 10:10:00 PM,19.092,
28912,06/11/23 10:15:00 PM,19.092,
28913,06/11/23 10:20:00 PM,19.092,
28914,06/11/23 10:25:00 PM,19.092,
28915,06/11/23 10:30:00 PM,18.996,
28916,06/11/23 10:35:00 PM,18.996,
28917,06/11/23 10:40:00 PM,18.996,
28918,06/11/23 10:45:00 PM,18.996,
28919,06/11/23 10:50:00 PM,18.996,
28920,06/11/23 10:55:00 PM,18.996,
28921,06/11/23 11:00:00 PM,18.996,
28922,06/11/23 11:05:00 PM,18.996,
28923,06/11/23 11:10:00 PM,18.901,
28924,06/11/23 11:15:00 PM,18.901,
28925,06/11/23 11:20:00 PM,18.901,
28926,06/11/23 11:25:00 PM,18.806,
28927,06/11/23 11:30:00 PM,18.806,
28928,06/11/23 11:35:00 PM,18.806,
28929,06/11/23 11:40:00 PM,18.711,
28930,06/11/23 11:45:00 PM,18.711,
28931,06/11/23 11:50:00 PM,18.711,
28932,06/11/23 11:55:00 PM,18.711,
28933,06/12/23 12:00:00 AM,18.711,
28934,06/12/23 12:05:00 AM,18.711,
28935,06/12/23 12:10:00 AM,18.711,
28936,06/12/23 12:15:00 AM,18.711,
28937,06/12/23 12:20:00 AM,18.711,
28938,06/12/23 12:25:00 AM,18.711,
28939,06/12/23 12:30:00 AM,18.711,
28940,06/12/23 12:35:00 AM,18.711,
28941,06/12/23 12:40:00 AM,18.711,
28942,06/12/23 12:45:00 AM,18.711,
28943,06/12/23 12:50:00 AM,18.806,
28944,06/12/23 12:55:00 AM,18.806,
28945,06/12/23 01:00:00 AM,18.806,
28946,06/12/23 01:05:00 AM,18.806,
28947,06/12/23 01:10:00 AM,18.711,
28948,06/12/23 01:15:00 AM,18.711,
28949,06/12/23 01:20:00 AM,18.711,
28950,06/12/23 01:25:00 AM,18.711,
28951,06/12/23 01:30:00 AM,18.711,
28952,06/12/23 01:35:00 AM,18.711,
28953,06/12/23 01:40:00 AM,18.711,
28954,06/12/23 01:45:00 AM,18.711,
28955,06/12/23 01:50:00 AM,18.711,
28956,06/12/23 01:55:00 AM,18.711,
28957,06/12/23 02:00:00 AM,18.711,
28958,06/12/23 02:05:00 AM,18.711,
28959,06/12/23 02:10:00 AM,18.711,
28960,06/12/23 02:15:00 AM,18.711,
28961,06/12/23 02:20:00 AM,18.711,
28962,06/12/23 02:25:00 AM,18.711,
28963,06/12/23 02:30:00 AM,18.616,
28964,06/12/23 02:35:00 AM,18.616,
28965,06/12/23 02:40:00 AM,18.616,
28966,06/12/23 02:45:00 AM,18.616,
28967,06/12/23 02:50:00 AM,18.521,
28968,06/12/23 02:55:00 AM,18.521,
28969,06/12/23 03:00:00 AM,18.521,
28970,06/12/23 03:05:00 AM,18.521,
28971,06/12/23 03:10:00 AM,18.521,
28972,06/12/23 03:15:00 AM,18.521,
28973,06/12/23 03:20:00 AM,18.521,
28974,06/12/23 03:25:00 AM,18.521,
28975,06/12/23 03:30:00 AM,18.521,
28976,06/12/23 03:35:00 AM,18.426,
28977,06/12/23 03:40:00 AM,18.426,
28978,06/12/23 03:45:00 AM,18.426,
28979,06/12/23 03:50:00 AM,18.426,
28980,06/12/23 03:55:00 AM,18.426,
28981,06/12/23 04:00:00 AM,18.426,
28982,06/12/23 04:05:00 AM,18.426,
28983,06/12/23 04:10:00 AM,18.331,
28984,06/12/23 04:15:00 AM,18.331,
28985,06/12/23 04:20:00 AM,18.331,
28986,06/12/23 04:25:00 AM,18.331,
28987,06/12/23 04:30:00 AM,18.331,
28988,06/12/23 04:35:00 AM,18.331,
28989,06/12/23 04:40:00 AM,18.331,
28990,06/12/23 04:45:00 AM,18.331,
28991,06/12/23 04:50:00 AM,18.331,
28992,06/12/23 04:55:00 AM,18.331,
28993,06/12/23 05:00:00 AM,18.331,
28994,06/12/23 05:05:00 AM,18.331,
28995,06/12/23 05:10:00 AM,18.331,
28996,06/12/23 05:15:00 AM,18.331,
28997,06/12/23 05:20:00 AM,18.331,
28998,06/12/23 05:25:00 AM,18.331,
28999,06/12/23 05:30:00 AM,18.236,
29000,06/12/23 05:35:00 AM,18.236,
29001,06/12/23 05:40:00 AM,18.236,
29002,06/12/23 05:45:00 AM,18.236,
29003,06/12/23 05:50:00 AM,18.236,
29004,06/12/23 05:55:00 AM,18.236,
29005,06/12/23 06:00:00 AM,18.236,
29006,06/12/23 06:05:00 AM,18.236,
29007,06/12/23 06:10:00 AM,18.236,
29008,06/12/23 06:15:00 AM,18.236,
29009,06/12/23 06:20:00 AM,18.236,
29010,06/12/23 06:25:00 AM,18.236,
29011,06/12/23 06:30:00 AM,18.236,
29012,06/12/23 06:35:00 AM,18.236,
29013,06/12/23 06:40:00 AM,18.236,
29014,06/12/23 06:45:00 AM,18.236,
29015,06/12/23 06:50:00 AM,18.236,
29016,06/12/23 06:55:00 AM,18.236,
29017,06/12/23 07:00:00 AM,18.236,
29018,06/12/23 07:05:00 AM,18.236,
29019,06/12/23 07:10:00 AM,18.331,
29020,06/12/23 07:15:00 AM,18.331,
29021,06/12/23 07:20:00 AM,18.331,
29022,06/12/23 07:25:00 AM,18.331,
29023,06/12/23 07:30:00 AM,18.331,
29024,06/12/23 07:35:00 AM,18.331,
29025,06/12/23 07:40:00 AM,18.331,
29026,06/12/23 07:45:00 AM,18.331,
29027,06/12/23 07:50:00 AM,18.331,
29028,06/12/23 07:55:00 AM,18.331,
29029,06/12/23 08:00:00 AM,18.331,
29030,06/12/23 08:05:00 AM,18.331,
29031,06/12/23 08:10:00 AM,18.426,
29032,06/12/23 08:15:00 AM,18.426,
29033,06/12/23 08:20:00 AM,18.426,
29034,06/12/23 08:25:00 AM,18.426,
29035,06/12/23 08:30:00 AM,18.426,
29036,06/12/23 08:35:00 AM,18.426,
29037,06/12/23 08:40:00 AM,18.331,
29038,06/12/23 08:45:00 AM,18.426,
29039,06/12/23 08:50:00 AM,18.426,
29040,06/12/23 08:55:00 AM,18.426,
29041,06/12/23 09:00:00 AM,18.521,
29042,06/12/23 09:05:00 AM,18.521,
29043,06/12/23 09:10:00 AM,18.426,
29044,06/12/23 09:15:00 AM,18.426,
29045,06/12/23 09:20:00 AM,18.426,
29046,06/12/23 09:25:00 AM,18.521,
29047,06/12/23 09:30:00 AM,18.521,
29048,06/12/23 09:35:00 AM,18.521,
29049,06/12/23 09:40:00 AM,18.616,
29050,06/12/23 09:45:00 AM,18.616,
29051,06/12/23 09:50:00 AM,18.616,
29052,06/12/23 09:55:00 AM,18.616,
29053,06/12/23 10:00:00 AM,18.616,
29054,06/12/23 10:05:00 AM,18.616,
29055,06/12/23 10:10:00 AM,18.616,
29056,06/12/23 10:15:00 AM,18.616,
29057,06/12/23 10:20:00 AM,18.711,
29058,06/12/23 10:25:00 AM,18.711,
29059,06/12/23 10:30:00 AM,18.711,
29060,06/12/23 10:35:00 AM,18.711,
29061,06/12/23 10:40:00 AM,18.806,
29062,06/12/23 10:45:00 AM,18.806,
29063,06/12/23 10:50:00 AM,18.901,
29064,06/12/23 10:55:00 AM,18.901,
29065,06/12/23 11:00:00 AM,18.901,
29066,06/12/23 11:05:00 AM,18.901,
29067,06/12/23 11:10:00 AM,18.806,
29068,06/12/23 11:15:00 AM,18.806,
29069,06/12/23 11:20:00 AM,18.901,
29070,06/12/23 11:25:00 AM,19.187,
29071,06/12/23 11:30:00 AM,19.758,
29072,06/12/23 11:35:00 AM,19.187,
29073,06/12/23 11:40:00 AM,18.996,
29074,06/12/23 11:45:00 AM,19.092,
29075,06/12/23 11:50:00 AM,18.996,
29076,06/12/23 11:55:00 AM,18.996,
29077,06/12/23 12:00:00 PM,18.996,
29078,06/12/23 12:05:00 PM,18.996,
29079,06/12/23 12:10:00 PM,19.092,
29080,06/12/23 12:15:00 PM,19.092,
29081,06/12/23 12:20:00 PM,19.187,
29082,06/12/23 12:25:00 PM,19.187,
29083,06/12/23 12:30:00 PM,19.282,
29084,06/12/23 12:35:00 PM,19.282,
29085,06/12/23 12:40:00 PM,19.377,
29086,06/12/23 12:45:00 PM,19.377,
29087,06/12/23 12:50:00 PM,19.282,
29088,06/12/23 12:55:00 PM,19.377,
29089,06/12/23 01:00:00 PM,19.377,
29090,06/12/23 01:05:00 PM,19.472,
29091,06/12/23 01:10:00 PM,19.472,
29092,06/12/23 01:15:00 PM,19.472,
29093,06/12/23 01:20:00 PM,19.472,
29094,06/12/23 01:25:00 PM,19.567,
29095,06/12/23 01:30:00 PM,19.567,
29096,06/12/23 01:35:00 PM,19.662,
29097,06/12/23 01:40:00 PM,19.662,
29098,06/12/23 01:45:00 PM,19.662,
29099,06/12/23 01:50:00 PM,19.662,
29100,06/12/23 01:55:00 PM,19.662,
29101,06/12/23 02:00:00 PM,19.758,
29102,06/12/23 02:05:00 PM,19.853,
29103,06/12/23 02:10:00 PM,19.853,
29104,06/12/23 02:15:00 PM,19.853,
29105,06/12/23 02:20:00 PM,19.853,
29106,06/12/23 02:25:00 PM,19.853,
29107,06/12/23 02:30:00 PM,19.758,
29108,06/12/23 02:35:00 PM,19.853,
29109,06/12/23 02:40:00 PM,19.853,
29110,06/12/23 02:45:00 PM,19.758,
29111,06/12/23 02:50:00 PM,19.758,
29112,06/12/23 02:55:00 PM,19.853,
29113,06/12/23 03:00:00 PM,19.853,
29114,06/12/23 03:05:00 PM,19.948,
29115,06/12/23 03:10:00 PM,20.043,
29116,06/12/23 03:15:00 PM,20.043,
29117,06/12/23 03:20:00 PM,20.138,
29118,06/12/23 03:25:00 PM,20.234,
29119,06/12/23 03:30:00 PM,20.234,
29120,06/12/23 03:35:00 PM,20.138,
29121,06/12/23 03:40:00 PM,20.138,
29122,06/12/23 03:45:00 PM,20.138,
29123,06/12/23 03:50:00 PM,20.234,
29124,06/12/23 03:55:00 PM,20.234,
29125,06/12/23 04:00:00 PM,20.329,
29126,06/12/23 04:05:00 PM,20.234,
29127,06/12/23 04:10:00 PM,20.138,
29128,06/12/23 04:15:00 PM,20.043,
29129,06/12/23 04:20:00 PM,20.138,
29130,06/12/23 04:25:00 PM,20.138,
29131,06/12/23 04:30:00 PM,20.234,
29132,06/12/23 04:35:00 PM,20.329,
29133,06/12/23 04:40:00 PM,20.234,
29134,06/12/23 04:45:00 PM,20.234,
29135,06/12/23 04:50:00 PM,20.138,
29136,06/12/23 04:55:00 PM,20.234,
29137,06/12/23 05:00:00 PM,20.234,
29138,06/12/23 05:05:00 PM,20.234,
29139,06/12/23 05:10:00 PM,20.234,
29140,06/12/23 05:15:00 PM,20.329,
29141,06/12/23 05:20:00 PM,20.519,
29142,06/12/23 05:25:00 PM,20.519,
29143,06/12/23 05:30:00 PM,20.519,
29144,06/12/23 05:35:00 PM,20.519,
29145,06/12/23 05:40:00 PM,20.329,
29146,06/12/23 05:45:00 PM,20.234,
29147,06/12/23 05:50:00 PM,20.234,
29148,06/12/23 05:55:00 PM,20.234,
29149,06/12/23 06:00:00 PM,20.329,
29150,06/12/23 06:05:00 PM,20.424,
29151,06/12/23 06:10:00 PM,20.519,
29152,06/12/23 06:15:00 PM,20.615,
29153,06/12/23 06:20:00 PM,20.615,
29154,06/12/23 06:25:00 PM,20.519,
29155,06/12/23 06:30:00 PM,20.424,
29156,06/12/23 06:35:00 PM,20.329,
29157,06/12/23 06:40:00 PM,20.234,
29158,06/12/23 06:45:00 PM,20.234,
29159,06/12/23 06:50:00 PM,20.234,
29160,06/12/23 06:55:00 PM,20.234,
29161,06/12/23 07:00:00 PM,20.234,
29162,06/12/23 07:05:00 PM,20.329,
29163,06/12/23 07:10:00 PM,20.329,
29164,06/12/23 07:15:00 PM,20.234,
29165,06/12/23 07:20:00 PM,20.234,
29166,06/12/23 07:25:00 PM,20.234,
29167,06/12/23 07:30:00 PM,20.234,
29168,06/12/23 07:35:00 PM,20.234,
29169,06/12/23 07:40:00 PM,20.329,
29170,06/12/23 07:45:00 PM,20.329,
29171,06/12/23 07:50:00 PM,20.329,
29172,06/12/23 07:55:00 PM,20.329,
29173,06/12/23 08:00:00 PM,20.329,
29174,06/12/23 08:05:00 PM,20.329,
29175,06/12/23 08:10:00 PM,20.329,
29176,06/12/23 08:15:00 PM,20.329,
29177,06/12/23 08:20:00 PM,20.329,
29178,06/12/23 08:25:00 PM,20.424,
29179,06/12/23 08:30:00 PM,20.424,
29180,06/12/23 08:35:00 PM,20.519,
29181,06/12/23 08:40:00 PM,20.519,
29182,06/12/23 08:45:00 PM,20.519,
29183,06/12/23 08:50:00 PM,20.519,
29184,06/12/23 08:55:00 PM,20.519,
29185,06/12/23 09:00:00 PM,20.519,
29186,06/12/23 09:05:00 PM,20.424,
29187,06/12/23 09:10:00 PM,20.424,
29188,06/12/23 09:15:00 PM,20.424,
29189,06/12/23 09:20:00 PM,20.329,
29190,06/12/23 09:25:00 PM,20.329,
29191,06/12/23 09:30:00 PM,20.329,
29192,06/12/23 09:35:00 PM,20.234,
29193,06/12/23 09:40:00 PM,20.329,
29194,06/12/23 09:45:00 PM,20.329,
29195,06/12/23 09:50:00 PM,20.234,
29196,06/12/23 09:55:00 PM,20.234,
29197,06/12/23 10:00:00 PM,20.234,
29198,06/12/23 10:05:00 PM,20.234,
29199,06/12/23 10:10:00 PM,20.329,
29200,06/12/23 10:15:00 PM,20.234,
29201,06/12/23 10:20:00 PM,20.234,
29202,06/12/23 10:25:00 PM,20.234,
29203,06/12/23 10:30:00 PM,20.234,
29204,06/12/23 10:35:00 PM,20.329,
29205,06/12/23 10:40:00 PM,20.234,
29206,06/12/23 10:45:00 PM,20.234,
29207,06/12/23 10:50:00 PM,20.234,
29208,06/12/23 10:55:00 PM,20.234,
29209,06/12/23 11:00:00 PM,20.234,
29210,06/12/23 11:05:00 PM,20.234,
29211,06/12/23 11:10:00 PM,20.234,
29212,06/12/23 11:15:00 PM,20.234,
29213,06/12/23 11:20:00 PM,20.138,
29214,06/12/23 11:25:00 PM,20.138,
29215,06/12/23 11:30:00 PM,20.138,
